case,split,domain,initial_context,seed,mode,policy,committed,cycles,draft_cycles,rejections,proposed,accepted,target_ms,draft_ms,verify_ms,recovery_ms,total_ms,ms_per_token,simulated_tps,host_simulator_seconds,depth_0_cycles,depth_1_cycles,depth_2_cycles,depth_3_cycles,depth_4_cycles,depth_5_cycles
heldout-prose-2048,heldout,prose,2048,127,separate_seed,fixed_1,256,194,193,131,170,62,4966.995676961427,1216.5611623185705,2392.43537242985,0.0,8575.992211709845,33.49996957699158,29.850773377621785,0.00015358300879597664,1,193,0,0,0,0
heldout-prose-2048,heldout,prose,2048,127,separate_seed,fixed_2,256,175,174,149,310,81,4460.066137226197,1318.2060289321498,2414.74463453826,110.08255381560429,8303.09935451222,32.43398185356336,30.831860377640773,0.00012454099487513304,1,0,174,0,0,0
heldout-prose-2048,heldout,prose,2048,127,separate_seed,fixed_3,256,167,166,152,440,89,4282.616702512041,1481.230894098929,2562.4340862690747,140.54268022956185,8466.824363109608,33.07353266839691,30.23565731626668,0.00012570898979902267,1,0,1,165,0,0
heldout-prose-2048,heldout,prose,2048,127,separate_seed,fixed_4,256,161,160,152,570,95,4111.341888615149,1628.7279368486,2703.8058150442203,154.75180105721913,8598.627441565195,33.58838844361404,29.772193497128736,0.00021670799469575286,1,0,1,0,159,0
heldout-prose-2048,heldout,prose,2048,127,separate_seed,fixed_5,256,160,159,154,696,96,4088.1408714337317,1823.8707434901426,2939.805669498426,165.0646608375342,9016.881945259836,35.222195098671236,28.391189055611278,0.0003878750139847398,1,0,1,0,1,157
heldout-prose-2048,heldout,prose,2048,127,separate_seed,candidate,256,253,9,8,32,3,6474.8963632200275,89.48017489228121,50.51969891053526,0.0,6614.896237022843,25.83943842587048,38.700531471256696,0.0005258340388536453,244,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,128,separate_seed,ordinary,256,256,0,0,0,0,6571.264260578067,0.0,0.0,0.0,6571.264260578067,25.669001017883073,38.957495825541486,0.0006410410278476775,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,128,separate_seed,default,256,169,100,95,470,87,4338.254239029216,1153.6055156393893,2303.1983453697476,124.40569076401273,7919.4637908023615,30.935405432821725,32.32542085706832,0.00036691699642688036,69,0,0,0,0,100
heldout-prose-2048,heldout,prose,2048,128,separate_seed,existing_cost_gate,256,186,85,80,385,70,4789.724085447346,986.6560040520909,1667.1409919567218,84.66599232875242,7528.187073784909,29.406980756972303,34.00553114460427,0.0003701249952428043,101,0,0,0,0,85
heldout-prose-2048,heldout,prose,2048,128,separate_seed,fixed_1,256,184,183,111,172,72,4702.634553368518,1150.0521702759977,2706.130849649404,0.0,8558.817573293918,33.43288114567937,29.910673735913814,0.0001634580548852682,1,183,0,0,0,0
heldout-prose-2048,heldout,prose,2048,128,separate_seed,fixed_2,256,160,159,119,294,96,4103.447469404298,1209.3174894070762,2391.204690329125,56.92625411276445,7760.895903253267,30.315999622083073,32.98588245368529,0.00013104197569191456,1,0,159,0,0,0
heldout-prose-2048,heldout,prose,2048,128,separate_seed,fixed_3,256,142,141,119,386,114,3647.591331366849,1257.2716884896336,2587.130322724128,113.10642777793973,7605.099770358547,29.707420977963075,33.66162282285624,0.00011066603474318981,1,0,1,140,0,0
heldout-prose-2048,heldout,prose,2048,128,separate_seed,fixed_4,256,141,141,130,513,115,3627.2352780500155,1441.5525123157727,2749.6001847925736,147.40387760293478,7965.791852761297,31.116374424848818,32.13742020026032,0.00010750000365078449,0,1,0,0,140,0
heldout-prose-2048,heldout,prose,2048,128,separate_seed,fixed_5,256,138,138,132,626,118,3555.449519597216,1592.5842401286454,3005.189323241866,165.16223679999902,8318.385319767724,32.49369265534267,30.775203378911083,9.49589884839952e-05,0,1,0,0,0,137
heldout-prose-2048,heldout,prose,2048,128,separate_seed,candidate,256,239,13,12,55,17,6136.558927299707,134.46118716406252,372.313334599545,20.67475890312625,6664.008207966439,26.031282062368902,38.41531883078516,0.00038350000977516174,226,0,0,5,0,8
heldout-prose-2048,heldout,prose,2048,129,separate_seed,ordinary,256,256,0,0,0,0,6580.965662385498,0.0,0.0,0.0,6580.965662385498,25.70689711869335,38.90006621113473,0.00019424996571615338,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,129,separate_seed,default,256,184,108,104,505,72,4697.992755301367,1252.8388540103658,2264.109419976325,124.79416415261754,8339.735193440672,32.57709059937763,30.69641829891048,0.0003683750401251018,76,0,0,0,0,108
heldout-prose-2048,heldout,prose,2048,129,separate_seed,existing_cost_gate,256,177,88,83,410,79,4513.402225541095,1009.4419719508394,2189.5075447202066,117.32736913170358,7829.679111343843,30.584684028686887,32.69610367928112,0.0003423329908400774,89,0,0,0,0,88
heldout-prose-2048,heldout,prose,2048,129,separate_seed,fixed_1,256,187,187,118,176,69,4797.219710772123,1180.9405550215895,2680.636328840165,0.0,8658.796594633879,33.82342419778859,29.565309359345736,0.0001325829653069377,0,187,0,0,0,0
heldout-prose-2048,heldout,prose,2048,129,separate_seed,fixed_2,256,170,169,141,316,86,4348.228628914291,1283.739840598016,2526.478401859461,109.44494626403038,8267.891817635798,32.29645241263984,30.96315308020118,0.00011591700604185462,1,0,169,0,0,0
heldout-prose-2048,heldout,prose,2048,129,separate_seed,fixed_3,256,161,161,145,453,95,4103.608941372849,1428.1646961198862,2525.472675561573,131.42440417187927,8188.670717226185,31.986994989164785,31.262705369439615,0.00010745803592726588,0,0,0,161,0,0
heldout-prose-2048,heldout,prose,2048,129,separate_seed,fixed_4,256,160,160,153,595,96,4082.876043511353,1627.3732867310466,2679.6790214591542,155.72083945510755,8545.649191156663,33.381442152955714,29.956764462659873,0.00011245900532230735,0,0,0,1,159,0
heldout-prose-2048,heldout,prose,2048,129,separate_seed,fixed_5,256,155,155,149,723,101,3953.978540493385,1776.291526729802,2873.313029231152,156.01537994670701,8759.598476401048,34.217181548441594,29.225083853978163,0.00010387500515207648,0,0,0,1,0,154
heldout-prose-2048,heldout,prose,2048,129,separate_seed,candidate,256,231,18,12,62,25,5929.860754704178,168.65210269032582,542.3563539821455,18.874278583466005,6659.743489960114,26.014623007656695,38.43991895272429,0.0005275409785099328,213,0,0,14,0,4
heldout-prose-2048,heldout,prose,2048,130,separate_seed,ordinary,256,256,0,0,0,0,6522.664754733388,0.0,0.0,0.0,6522.664754733388,25.479159198177296,39.24776293526739,0.00017029099399223924,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,130,separate_seed,default,256,175,104,102,465,81,4433.21008320017,1188.3625361933127,2403.4091201566252,141.77611429463244,8166.757853844742,31.901397866581025,31.346588766493234,0.0003159170155413449,71,0,0,0,0,104
heldout-prose-2048,heldout,prose,2048,130,separate_seed,existing_cost_gate,256,187,88,86,375,69,4755.019792893072,1011.3258600205414,1833.7581112186404,106.14403865261248,7706.247802784872,30.102530479628406,33.21979860386622,0.00032729096710681915,99,0,0,0,0,88
heldout-prose-2048,heldout,prose,2048,130,separate_seed,fixed_1,256,189,188,121,164,67,4825.051369068637,1181.0879325892831,2561.7520053126905,0.0,8567.891306970612,33.468325417853954,29.878997156712888,0.00011674995766952634,1,188,0,0,0,0
heldout-prose-2048,heldout,prose,2048,130,separate_seed,fixed_2,256,170,169,141,298,86,4335.785327755012,1280.0351148689294,2508.797156566166,107.92511333030643,8232.542712520417,32.15836997078288,31.096103468818185,9.904202306643128e-05,1,0,169,0,0,0
heldout-prose-2048,heldout,prose,2048,130,separate_seed,fixed_3,256,160,159,146,426,96,4085.1122693287234,1412.3888871805937,2666.609625602854,151.33426939155837,8315.445051503737,32.48220723243647,30.786085220262002,9.291700553148985e-05,1,0,0,159,0,0
heldout-prose-2048,heldout,prose,2048,130,separate_seed,fixed_4,256,157,156,150,559,99,4003.436367199122,1584.8430914336404,2830.4768803758184,170.48395314127524,8589.240292149858,33.55171989121038,29.804731418909235,9.008398046717048e-05,1,0,0,1,155,0
heldout-prose-2048,heldout,prose,2048,130,separate_seed,fixed_5,256,155,154,152,688,101,3948.532264239389,1761.099325517563,3091.056715765286,185.05876405715546,8985.747069579396,35.10057449054452,28.489562194185243,8.754100417718291e-05,1,0,0,1,0,153
heldout-prose-2048,heldout,prose,2048,130,separate_seed,candidate,256,251,9,9,35,5,6392.533636671749,91.88068826119598,151.03624901220627,10.565357829869406,6646.015931775022,25.96099973349618,38.5193178331168,0.0003577080206014216,242,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,131,separate_seed,ordinary,256,256,0,0,0,0,6562.402654083438,0.0,0.0,0.0,6562.402654083438,25.63438536751343,39.01010247225605,0.00017608399502933025,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,131,separate_seed,default,256,160,105,101,490,96,4075.1135471970038,1205.2719011426427,2810.837890557009,160.06624954920406,8251.289588445861,32.231599954866645,31.025453325316857,0.0003030420048162341,55,0,0,0,0,105
heldout-prose-2048,heldout,prose,2048,131,separate_seed,existing_cost_gate,256,189,84,82,370,67,4820.105051978181,958.5146593223744,2106.758088526126,123.27765860647861,8008.655458433162,31.283810384504537,31.96541558426396,0.00032887503039091825,105,0,0,0,0,84
heldout-prose-2048,heldout,prose,2048,131,separate_seed,fixed_1,256,177,177,98,160,79,4522.275565045134,1113.1902680252892,3028.281727709763,0.0,8663.747560780183,33.84276390929759,29.548414032616023,0.00013345800107344985,0,177,0,0,0,0
heldout-prose-2048,heldout,prose,2048,131,separate_seed,fixed_2,256,159,158,128,288,97,4050.9199863194895,1195.5806097483994,2899.125248725187,131.79072805073253,8277.416572843813,32.333658487671144,30.927524034476363,0.00011204200563952327,1,0,158,0,0,0
heldout-prose-2048,heldout,prose,2048,131,separate_seed,fixed_3,256,150,149,130,399,106,3823.3315774492185,1321.2631012999782,2926.859742921131,151.21860644487919,8222.673028115209,32.11981651607503,31.133428159514207,0.00010683300206437707,1,0,0,149,0,0
heldout-prose-2048,heldout,prose,2048,131,separate_seed,fixed_4,256,142,141,130,515,114,3612.3293648806975,1429.1376599675782,3219.4101524090274,179.35107183960505,8440.228249096908,32.9696415980348,30.330933292875297,0.00019099999917671084,1,0,0,1,140,0
heldout-prose-2048,heldout,prose,2048,131,separate_seed,fixed_5,256,140,140,132,637,116,3557.02170667509,1596.534981333137,3439.446873073362,185.69774448720682,8778.701305568798,34.29180197487812,29.161488822681044,0.0001400420442223549,0,0,1,0,0,139
heldout-prose-2048,heldout,prose,2048,131,separate_seed,candidate,256,250,10,9,33,6,6404.1036782336305,96.89492426060528,153.49603606543002,6.910162581246915,6661.404801140912,26.02111250445669,38.43033228608992,0.0004119579680263996,240,0,0,6,0,4
heldout-prose-2048,heldout,prose,2048,132,separate_seed,ordinary,256,256,0,0,0,0,6595.589232259091,0.0,0.0,0.0,6595.589232259091,25.764020438512073,38.813817990347474,0.000189665996003896,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,132,separate_seed,default,256,179,109,105,505,77,4606.951334178845,1267.198864331949,2303.7437895104285,128.1064802606715,8306.000468281894,32.44531432922615,30.82109144799433,0.00033108401112258434,70,0,0,0,0,109
heldout-prose-2048,heldout,prose,2048,132,separate_seed,existing_cost_gate,256,187,85,82,390,69,4814.908671416638,982.4104576941736,2087.137663663859,118.48634089745677,8002.943133672126,31.261496615906744,31.98823179473664,0.0003226670087315142,102,0,0,0,0,85
heldout-prose-2048,heldout,prose,2048,132,separate_seed,fixed_1,256,181,181,106,165,75,4681.1054353511045,1151.9241006033867,2911.994847849138,0.0,8745.024383803626,34.16025149923291,29.273789158796315,0.00011299998732283711,0,181,0,0,0,0
heldout-prose-2048,heldout,prose,2048,132,separate_seed,fixed_2,256,161,161,130,300,95,4148.111664936706,1231.9490237654186,2807.220935908838,122.76325491960046,8310.044879530564,32.461112810666265,30.806091147664354,0.00010095798643305898,0,0,161,0,0,0
heldout-prose-2048,heldout,prose,2048,132,separate_seed,fixed_3,256,156,156,141,430,100,4015.4303067094256,1394.5776966223525,2929.3285650633698,166.84525672415853,8506.181825119307,33.227272754372294,30.095759209380567,0.00010024994844570756,0,1,0,155,0,0
heldout-prose-2048,heldout,prose,2048,132,separate_seed,fixed_4,256,151,150,142,560,105,3874.4165197911525,1536.1368113802016,3166.4746788248985,187.92134780445892,8764.949357800704,34.238083428909,29.207242341013977,9.320903336629272e-05,1,0,0,0,150,0
heldout-prose-2048,heldout,prose,2048,132,separate_seed,fixed_5,256,150,150,146,700,106,3859.646190175166,1735.4074091808473,3421.8699801960274,198.21214966553313,9215.135729217576,35.99662394225616,27.780383004921408,8.699996396899223e-05,0,0,0,0,0,150
heldout-prose-2048,heldout,prose,2048,132,separate_seed,candidate,256,244,9,8,35,12,6298.6095717871685,91.02870179233986,313.3785347729014,17.9652790810546,6720.9820874334655,26.253836279036975,38.089671519680905,0.00034608301939442754,235,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,133,separate_seed,ordinary,256,256,0,0,0,0,6558.31913051267,0.0,0.0,0.0,6558.31913051267,25.618434103565118,39.03439203026222,0.00012741703540086746,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,133,separate_seed,default,256,184,107,105,500,72,4712.764082288541,1231.7865016209569,2343.769200670747,138.03056255570976,8426.350347135955,32.91543104349982,30.380887270728334,0.0003291250322945416,77,0,0,0,0,107
heldout-prose-2048,heldout,prose,2048,133,separate_seed,existing_cost_gate,256,188,92,90,430,68,4827.649347813611,1071.2577633740786,2075.329529395459,120.61277273668621,8094.849413319836,31.620505520780608,31.62504784570292,0.0003261250094510615,96,0,0,0,0,92
heldout-prose-2048,heldout,prose,2048,133,separate_seed,fixed_1,256,183,183,110,167,73,4677.690804077512,1151.1434038709976,2794.4270174574,0.0,8623.261225405913,33.68461416174185,29.687144261126058,0.00010729097994044423,0,183,0,0,0,0
heldout-prose-2048,heldout,prose,2048,133,separate_seed,fixed_2,256,164,164,134,303,92,4199.361354603727,1245.4393576244158,2729.1491148255045,121.25317994310262,8295.20300699675,32.40313674608105,30.861209759914477,9.791599586606026e-05,0,1,163,0,0,0
heldout-prose-2048,heldout,prose,2048,133,separate_seed,fixed_3,256,156,156,144,433,100,3983.1327236690604,1382.2878024888807,2882.195321862878,173.1048023926342,8420.720650413452,32.89344004067755,30.401198499255592,9.670801227912307e-05,0,1,0,155,0,0
heldout-prose-2048,heldout,prose,2048,133,separate_seed,fixed_4,256,149,149,141,548,107,3812.813444631324,1514.2959969183853,3123.553377323053,183.85027898560293,8634.51309785836,33.72856678850922,29.648458123654514,9.541696636006236e-05,0,1,0,1,147,0
heldout-prose-2048,heldout,prose,2048,133,separate_seed,fixed_5,256,148,148,143,688,108,3785.385051876147,1691.6454857830508,3360.1321342556175,192.22136639519314,9029.38403831,35.271031399648436,28.35187859037112,8.662499021738768e-05,0,1,0,1,1,145
heldout-prose-2048,heldout,prose,2048,133,separate_seed,candidate,256,250,9,8,35,6,6410.499849970174,88.67544353514556,195.78625192247534,10.735553629430349,6705.697099057225,26.194129293192287,38.176493244228375,0.00036995799746364355,241,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,134,separate_seed,ordinary,256,256,0,0,0,0,6601.974487920174,0.0,0.0,0.0,6601.974487920174,25.78896284343818,38.776278288928665,0.00020549999317154288,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,134,separate_seed,default,256,170,104,100,480,86,4398.974237598105,1207.3395893211712,2510.8814739998556,141.1093185676346,8258.304619486764,32.25900241987017,30.999098700710057,0.00033120799344033003,66,0,0,0,0,104
heldout-prose-2048,heldout,prose,2048,134,separate_seed,existing_cost_gate,256,188,96,94,445,68,4856.772644849007,1110.14576681777,2004.6318447069489,117.23059003473996,8088.780846408464,31.59680018128306,31.6487743778678,0.0003409999771974981,92,0,0,0,0,96
heldout-prose-2048,heldout,prose,2048,134,separate_seed,fixed_1,256,181,180,105,166,75,4664.4776891247375,1141.2631539195784,2878.8097561793,0.0,8684.550599223616,33.92402577821725,29.47763353729391,0.00013512501027435064,1,180,0,0,0,0
heldout-prose-2048,heldout,prose,2048,134,separate_seed,fixed_2,256,162,161,130,298,94,4180.142480197662,1232.0855418940625,2747.007082982308,114.63940152445218,8273.87450659849,32.31982229140035,30.940764184402084,0.00011170801008120179,1,1,160,0,0,0
heldout-prose-2048,heldout,prose,2048,134,separate_seed,fixed_3,256,150,149,131,414,106,3882.9067319817864,1341.7393624966055,2839.7730141063785,145.4070703454726,8209.826178930247,32.06963351144628,31.182146177101792,0.00011066702427342534,1,0,0,149,0,0
heldout-prose-2048,heldout,prose,2048,134,separate_seed,fixed_4,256,147,147,139,540,109,3789.6929930139913,1511.002860457896,2997.466102157695,174.04350686815658,8472.205462497737,33.094552587881786,30.216453216719703,0.0001058329944498837,0,0,0,0,147,0
heldout-prose-2048,heldout,prose,2048,134,separate_seed,fixed_5,256,142,142,137,654,114,3662.0641651842648,1645.2025915259237,3283.7270373593747,185.4853064222138,8776.479100491777,34.283121486296004,29.168872513540816,9.816704550758004e-05,0,0,0,0,1,141
heldout-prose-2048,heldout,prose,2048,134,separate_seed,candidate,256,254,9,9,25,2,6549.854533243162,93.31522763958634,96.10181337350643,7.156892949254857,6746.428467205508,26.353236200021517,37.94600376249743,0.0003848340129479766,245,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,135,separate_seed,ordinary,256,256,0,0,0,0,6588.501238288012,0.0,0.0,0.0,6588.501238288012,25.736332962062548,38.85557439259437,0.00018629099940881133,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,135,separate_seed,default,256,183,107,105,480,73,4693.76146472858,1231.938301796619,2105.4056044600925,122.48369992130846,8153.589070906604,31.849957308228923,31.397216339176527,0.00033229199470952153,76,0,0,0,0,107
heldout-prose-2048,heldout,prose,2048,135,separate_seed,existing_cost_gate,256,191,89,86,400,65,4878.244284960872,1009.2014891389002,1841.9908793863144,102.88425337348734,7832.320906859577,30.595003542420223,32.68507547689909,0.0003423329908400774,102,0,0,0,0,89
heldout-prose-2048,heldout,prose,2048,135,separate_seed,fixed_1,256,190,190,124,171,66,4855.778104044583,1195.2116377491654,2512.713008939315,0.0,8563.702750733066,33.45196387005104,29.89361114595973,0.00012862496078014374,0,190,0,0,0,0
heldout-prose-2048,heldout,prose,2048,135,separate_seed,fixed_2,256,171,170,141,304,85,4361.963644339337,1288.0126753727004,2413.5666670187065,95.61067197158245,8159.153658702322,31.871693979305945,31.375803264466978,0.00011366698890924454,1,0,170,0,0,0
heldout-prose-2048,heldout,prose,2048,135,separate_seed,fixed_3,256,167,167,153,448,89,4271.4977329794165,1483.4472760028038,2448.301544364096,131.16729091473096,8334.413844261047,32.55630407914472,30.71601732091547,0.00017637497512623668,0,1,0,166,0,0
heldout-prose-2048,heldout,prose,2048,135,separate_seed,fixed_4,256,163,162,153,576,93,4159.321017001653,1648.2075225530825,2593.8552940851787,141.43603540463477,8542.819869044548,33.370390113455265,29.966685933251654,0.00023087498266249895,1,0,0,0,162,0
heldout-prose-2048,heldout,prose,2048,135,separate_seed,fixed_5,256,158,158,152,705,98,4019.7938423767523,1808.1568110393057,2767.54581066913,147.98021978762893,8743.476683872823,34.154205796378214,29.278970969544318,0.00019975000759586692,0,0,0,0,0,158
heldout-prose-2048,heldout,prose,2048,135,separate_seed,candidate,256,253,9,9,27,3,6513.016643723002,92.95638327363922,126.13539450842758,8.31810858576412,6740.426530090832,26.329791133167312,37.97979235544761,0.00041329098166897893,244,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,136,separate_seed,ordinary,256,256,0,0,0,0,6537.204397886909,0.0,0.0,0.0,6537.204397886909,25.535954679245737,39.16047050368345,0.0001616669469512999,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,136,separate_seed,default,256,177,99,96,440,79,4519.50598324861,1127.4105547561485,1984.5643768358234,111.93999540798693,7743.420910248567,30.247737930658467,33.060323462615735,0.00031687499722465873,78,0,0,0,0,99
heldout-prose-2048,heldout,prose,2048,136,separate_seed,existing_cost_gate,256,191,90,88,420,65,4897.394573369111,1039.855713537377,1993.0606653050534,116.05907597108876,8046.370028182628,31.43113292258839,31.81558878144469,0.00033704203087836504,101,0,0,0,0,90
heldout-prose-2048,heldout,prose,2048,136,separate_seed,fixed_1,256,183,182,109,168,73,4702.485450037779,1150.4166826369917,2821.740118108688,0.0,8674.642250783458,33.88532129212288,29.511303475008337,0.00014462496619671583,1,182,0,0,0,0
heldout-prose-2048,heldout,prose,2048,136,separate_seed,fixed_2,256,160,159,123,294,96,4094.6221658174713,1208.064916619446,2590.8955843693693,85.10727604308714,7978.6899428493725,31.16675758925536,32.085467894316565,0.0001217919634655118,1,0,159,0,0,0
heldout-prose-2048,heldout,prose,2048,136,separate_seed,fixed_3,256,149,149,129,422,107,3792.2526226519317,1318.6142651340936,2632.012987339932,126.09293586970125,7868.972810995662,30.738175042951806,32.53283575237163,0.0001124579575844109,0,0,1,148,0,0
heldout-prose-2048,heldout,prose,2048,136,separate_seed,fixed_4,256,144,143,128,537,112,3679.189968616767,1452.494919347354,2696.445546544948,129.75889143583964,7957.88932594491,31.085505179472303,32.16933404255442,0.00014233303954824805,1,1,0,0,142,0
heldout-prose-2048,heldout,prose,2048,136,separate_seed,fixed_5,256,139,138,133,650,117,3539.902138336952,1580.390202896687,2949.237316533536,164.31144868499396,8233.841106452164,32.16344182207877,31.091199926045995,9.279197547584772e-05,1,0,0,0,0,138
heldout-prose-2048,heldout,prose,2048,136,separate_seed,candidate,256,243,10,8,38,13,6183.8734216854955,89.910797177136,281.3880078903611,13.40052791575511,6568.5727546687485,25.6584873229248,38.97345885649858,0.0005924170254729688,233,0,0,6,0,4
heldout-prose-2048,heldout,prose,2048,137,separate_seed,ordinary,256,256,0,0,0,0,6602.4122611588,0.0,0.0,0.0,6602.4122611588,25.790672895151562,38.7737072260721,0.0001616249792277813,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,137,separate_seed,default,256,162,94,85,420,94,4182.776730586753,1085.2116030048878,2340.671393770492,112.47418685415106,7721.133914216281,30.160679352407346,33.155751842180656,0.0004247499746270478,68,0,0,0,0,94
heldout-prose-2048,heldout,prose,2048,137,separate_seed,existing_cost_gate,256,175,87,81,405,81,4510.2494446156825,1008.3809578427847,2232.896532398268,117.55771455286347,7869.084649409597,30.738611911756237,32.53237338337785,0.00040241697570309043,88,0,0,0,0,87
heldout-prose-2048,heldout,prose,2048,137,separate_seed,fixed_1,256,187,186,117,164,69,4834.044984617462,1182.7392111139343,2675.856708177402,0.0,8692.640903908796,33.95562853089373,29.450198487422295,0.00017187499906867743,1,186,0,0,0,0
heldout-prose-2048,heldout,prose,2048,137,separate_seed,fixed_2,256,170,169,140,298,86,4389.0021121965665,1295.406651193429,2478.3755272192134,101.46172231003727,8264.246012919248,32.28221098796581,30.976812597277824,0.00012683303793892264,1,0,169,0,0,0
heldout-prose-2048,heldout,prose,2048,137,separate_seed,fixed_3,256,157,157,139,411,99,4069.350849224713,1416.5311580806422,2597.546549594905,128.22690808464364,8211.655464984902,32.076779160097274,31.175199823178488,0.00010766700142994523,0,0,0,157,0,0
heldout-prose-2048,heldout,prose,2048,137,separate_seed,fixed_4,256,153,153,142,531,103,3951.415541184239,1575.3565108240255,2791.439544345156,149.91066942553718,8468.122265778959,33.07860260069906,30.231023120029466,0.00010370800737291574,0,0,0,1,152,0
heldout-prose-2048,heldout,prose,2048,137,separate_seed,fixed_5,256,146,146,137,643,110,3765.5519633843987,1691.7685794130841,3093.102177993507,160.3455795808277,8710.76830037182,34.02643867332742,29.38891165192313,8.933403296396136e-05,0,0,0,1,0,145
heldout-prose-2048,heldout,prose,2048,137,separate_seed,candidate,256,252,9,9,32,4,6498.592685763407,95.28652978034759,188.44986672730948,11.769339912411148,6794.098422183475,26.5394469616542,37.67976029963475,0.0003712089965119958,243,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,138,separate_seed,ordinary,256,256,0,0,0,0,6567.01580054694,0.0,0.0,0.0,6567.01580054694,25.652405470886485,38.98269895721567,0.00017995800590142608,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,138,separate_seed,default,256,176,110,106,500,80,4514.6718943974965,1268.6968173812397,2195.652996187062,122.59097834998371,8101.612686315784,31.646924555921032,31.598647073366358,0.000321374973282218,66,0,0,0,0,110
heldout-prose-2048,heldout,prose,2048,138,separate_seed,existing_cost_gate,256,185,85,84,385,71,4776.15218525893,977.9841473684227,2137.769295635396,129.1701668270988,8021.075795089851,31.332327324569732,31.91591833064486,0.00032579200342297554,100,0,0,0,0,85
heldout-prose-2048,heldout,prose,2048,138,separate_seed,fixed_1,256,185,184,113,166,71,4756.551992478265,1164.0079761706468,2716.6860958570783,0.0,8637.246064505995,33.73924243947654,29.639076864095554,0.00013400003081187606,1,184,0,0,0,0
heldout-prose-2048,heldout,prose,2048,138,separate_seed,fixed_2,256,164,163,132,301,92,4213.519269024475,1242.2022491842297,2632.3201268021653,106.69674148965596,8194.738386500529,32.01069682226769,31.239557375219874,0.00011308299144729972,1,1,162,0,0,0
heldout-prose-2048,heldout,prose,2048,138,separate_seed,fixed_3,256,156,155,141,428,100,4004.3249667834975,1382.8099664610013,2735.8454509748512,154.0827084585549,8277.063092677903,32.33227770577306,30.928844824979528,0.00010983296670019627,1,0,1,154,0,0
heldout-prose-2048,heldout,prose,2048,138,separate_seed,fixed_4,256,153,152,145,552,103,3928.7343186378876,1550.7234208255973,2908.8565444206133,172.64542950409705,8560.959713388198,33.44124888042265,29.90318942859294,0.00010762503370642662,1,1,0,1,150,0
heldout-prose-2048,heldout,prose,2048,138,separate_seed,fixed_5,256,152,151,148,688,104,3904.1100135775073,1734.2114403825542,3119.035915979791,183.17031108185677,8940.527681021713,34.923936253991066,28.633656662505253,8.941697888076305e-05,1,1,0,1,1,148
heldout-prose-2048,heldout,prose,2048,138,separate_seed,candidate,256,250,9,9,35,6,6419.964769334792,90.1967826287047,220.29766212238349,14.823952913333136,6745.283166999214,26.34876237109068,37.9524467189844,0.0003635419998317957,241,0,0,5,0,4
heldout-prose-2048,heldout,prose,2048,139,separate_seed,ordinary,256,256,0,0,0,0,6569.034241410774,0.0,0.0,0.0,6569.034241410774,25.660290005510834,38.970720899305455,0.00015237496700137854,256,0,0,0,0,0
heldout-prose-2048,heldout,prose,2048,139,separate_seed,default,256,164,109,105,530,92,4171.05551976771,1250.7117455512089,2645.1664660493934,149.00496018642346,8215.938691554735,32.09351051388568,31.158947213560097,0.0003392920480109751,55,0,0,0,0,109
heldout-prose-2048,heldout,prose,2048,139,separate_seed,existing_cost_gate,256,199,100,98,470,57,5079.3353721014155,1146.9392332265386,1691.4969458001556,97.68080308165925,8015.45235420977,31.310360758631916,31.938309740628306,0.0004729169886559248,99,0,0,0,0,100
heldout-prose-2048,heldout,prose,2048,139,separate_seed,fixed_1,256,189,188,121,178,67,4825.990754664838,1182.107553823147,2560.21289299717,0.0,8568.311201485154,33.46996563080138,29.877532921029673,0.0003061249735765159,1,188,0,0,0,0
heldout-prose-2048,heldout,prose,2048,139,separate_seed,fixed_2,256,168,168,137,311,88,4299.649670469026,1276.2265091492811,2522.7281533960227,99.36265176211242,8197.966984776443,32.02330853428298,31.227254327248435,0.0001853749854490161,0,1,167,0,0,0
heldout-prose-2048,heldout,prose,2048,139,separate_seed,fixed_3,256,159,159,144,449,97,4060.389105535315,1412.273667279279,2560.1729643342724,136.96604622425954,8169.801783373122,31.913288216301257,31.334909559372875,0.00012520799646154046,0,0,1,158,0,0
heldout-prose-2048,heldout,prose,2048,139,separate_seed,fixed_4,256,157,157,149,592,99,3988.814896878225,1591.5982680585764,2710.916486149762,154.83609935406557,8446.165750440628,32.992834962658705,30.30961119684926,0.00012287497520446777,0,0,0,0,157,0
